has_preamble,preamble_text,question,answer,subject,question_type,form,difficulty,subject_topic
Yes,Determine the constants a and $b$ given that the polynomial,"$f(x)=a x^{2}+3 x+b$ has $(x-1)$ as a factor, and leaves a remainder of -9 when divided by $(x-2)$","$a=-4, b=1$
$[a+3+b=0,4 a+6+b=-9,3 a=-12, a=-4,-4+3+b=0, b=4-3=1]$",Mathematics,1,NY,NY,NY
Yes,Determine the constants a and $b$ given that the polynomial,"$f(x)=x^{2}+a x+b$ has $(x-2)$ as a factor, and leaves a remainder of 6 when divided by $(x+1)$.","$a=-3, b=2$
$[4+2 a+b=0,1-a+b=6, b=a+5,3 a+9=0, a=-3, b=5-3=2]$",Mathematics,1,NY,NY,NY
Yes,Determine the constants a and $b$ given that the polynomial,"$f(x)=a x^{2}+b x+5$ has $(x-1)$ as a factor, and leaves a remainder of 9 on division by $(x+2)$","$a=-1, b=-4$ $[a+b+5=0,4 a-2 b+5=9,6 a+15=9,6 a=-6, a=-1$ and $b=-4]$",Mathematics,1,NY,NY,NY
Yes,Evaluate,$\sin ^{-1}(\tan \pi / 3)$,"NO SOLUTION
$\left[\tan (\pi / 3)=\sqrt{ } 3, \sin ^{-1}(\sqrt{ } 3)\right.$ does not exist in the domain of $\left.\sin ^{-1}[-1,1]\right]$",Mathematics,1,NY,NY,NY
Yes,Evaluate,$\sin \left(\tan ^{-1}(-1)\right)$,"$-\sqrt{2} / 2$ or $-1 / \sqrt{2}$
$\left[\tan ^{-1}(-1)=-\pi / 4, \sin (-\pi / 4)=-\sin (\pi / 4)=-1 / \sqrt{ } 2=-\sqrt{ } 2 / 2\right]$",Mathematics,1,NY,NY,NY
Yes,Evaluate,$\cos \left(2 \sin ^{-1}(1 / 2)\right)$,"$1 / 2$
$\left[\sin ^{-1}(1 / 2)=\pi / 6, \cos \left(2 \sin ^{-1}(1 / 2)\right)=\cos (\pi / 3)=1 / 2\right]$",Mathematics,1,NY,NY,NY
No,,Forests produce large volumes of water into the earth's atmosphere from the leaves and stems of all vascular plants. Mention one of the three major structures in trees that aid in forest transpiration,"a) Leaf stomata
b) Leaf cuticle
c) Lenticels",Biology,1,NY,NY,NY
Yes,State the biological pathways shown by the following,"Ovary, Oviduct, Uterus, Cervix, Vagina.",Pathway of egg after ovulation,Biology,1,NY,NY,NY
Yes,State the biological pathways shown by the following,"Receptor, Sensory Neuron, Association Neuron, Motor-Neuron, Effector",Pathway of a nerve impulse,Biology,1,NY,NY,NY
Yes,State the biological pathways shown by the following,"Cornea, Aqueous humour, Pupil, Lens, Yellow spot",Pathway of entry of light into the eye from an object,Biology,1,NY,NY,NY
No,,State one significance of glycolysis to living organisms,"It is an almost universal central pathway of glucose catabolism occurring in the cytoplasm of all the tissues of biological systems leading to generation of energy in the form of ATP for vital activities
It is the pathway through which the largest flux of carbon occurs in most cells
Some plant tissues which are modified for the storage of starch such as potato tubers and some plants adapted to growth in inundated water such as water cress derive most of their energy from glycolysis
In plants, glycolysis is the key metabolic component of the respiratory process, which generates energy in the form of ATP in
Many types of anaerobic microorganisms are entirely dependent on glycolysis
Mammalian tissues such as renal medulla and brain solely depend on glycolysis for major sources of metabolic energy",Biology,1,NY,NY,NY
No,,Mention one of the major factors that influence enzyme-catalyzed reaction.,"Substrate concentration
Enzyme concentration
Temperature
$\mathbf{p H}$
Inhibitors",Biology,1,NY,NY,NY
Yes,Explain the following terms in relation to soil water,Capillary water,Water that is held in the soil against the pull of gravity,Biology,1,NY,NY,NY
Yes,Explain the following terms in relation to soil water,Hygroscopic water,The water that is held so tightly by the soil that it cannot be taken up by roots of plants,Biology,1,NY,NY,NY
Yes,Explain the following terms in relation to soil water,Gravitational water,Free water that moves through the soil due to the force of gravity.,Biology,1,NY,NY,NY
No,,Find the mean free path for an ideal gas at a pressure of $1.0 \times 10^{5} \mathrm{~Pa}$ and a temperature of $400 \mathrm{~K}$. Each gas molecule is approximately spherical with a radius of $2.0 \times 10^{-10} \mathrm{~m}$.,$7.8 \times 10^{-8} \mathrm{~m}$,Physics,1,NY,NY,NY
No,,Find the mean free path for an ideal gas at a pressure of $2.0 \times 10^{3} \mathrm{~Pa}$ and a temperature of $500 \mathrm{~K}$. Each gas molecule is approximately a sphere of radius $2.0 \times 10^{-10} \mathrm{~m}$.,$4.9 \times 10^{-6} \mathrm{~m}$,Physics,1,NY,NY,NY
No,,Find the mean free path for an ideal gas at a pressure of $5.0 \times 10^{3} \mathrm{~Pa}$ and a temperature of $800 \mathrm{~K}$. Each gas molecule is approximately spherical with a radius of $2.5 \times 10^{-10} \mathrm{~m}$.,$2.0 \times 10^{-6} \mathrm{~m}$,Physics,1,NY,NY,NY
Yes,A particle is accelerated in a particle accelerator which has a $2.0 \mathrm{~m}$ long tube near the last stage of the accelerator through which the particle passes.,What is the length of the tube as observed in the frame of the particle when it passes through it at a constant speed of $8.1 \times 10^{7} \mathrm{~m} \mathrm{~s}^{-1}$ ?,$1.9 m$,Physics,1,NY,NY,NY
Yes,A particle is accelerated in a particle accelerator which has a $2.0 \mathrm{~m}$ long tube near the last stage of the accelerator through which the particle passes.,What is the length of the tube as observed in the frame of the particle when it passes through it at a constant speed of $1.2 \times 10^{8} \mathrm{~m} \mathrm{~s}^{-1}$ ?,$1.8 m$,Physics,1,NY,NY,NY
Yes,A particle is accelerated in a particle accelerator which has a $2.0 \mathrm{~m}$ long tube near the last stage of the accelerator through which the particle passes.,What is the length of the tube as observed in the frame of the particle when it passes through it at a constant speed of $2.1 \times 10^{8} \mathrm{~m} \mathrm{~s}^{-1}$ ?,$1.4 m$,Physics,1,NY,NY,NY
Yes,"The mass of the hydrogen atom is $1.0078 u$, that of the neutron is $1.0087 u$, and $1 u=931.49 \mathrm{MeV} / \mathrm{c}^{2}$. Determine the binding energy of the given isotope of $\mathrm{Zn}$.",The mass of $3064 \mathrm{Zn}$ is $63.929 u$.,"$559.64 \mathrm{MeV}$
$E_{B}=\left(Z M_{H}+N m_{n}-M(3064 \mathrm{Zn})\right) c^{2}=(30 \times 1.0078 u+34 \times 1.0087 u-63.929 u) \times 931.49 \mathrm{MeV} / u=559.64 M{\mathrm{ev}}$",Physics,1,NY,NY,NY
Yes,"The mass of the hydrogen atom is $1.0078 u$, that of the neutron is $1.0087 u$, and $1 u=931.49 \mathrm{MeV} / \mathrm{c}^{2}$. Determine the binding energy of the given isotope of $\mathrm{Zn}$.",The mass of $3066 \mathrm{Zn}$ is $65.926 u$. Ans: $578.64 \mathrm{MeV}$,$E_{B}=\left(Z M_{H}+N m_{n}-M(3064 Z n)\right) c^{2}=(30 \times 1.0078 u+36 \times 1.0087 u-65.926 u) \times 931.49 \mathrm{MeV} / u=578.64 \mathrm{Mev}$,Physics,1,NY,NY,NY
Yes,"The mass of the hydrogen atom is $1.0078 u$, that of the neutron is $1.0087 u$, and $1 u=931.49 \mathrm{MeV} / \mathrm{c}^{2}$. Determine the binding energy of the given isotope of $\mathrm{Zn}$.",The mass of $3070 \mathrm{Zn}$ is $69.925 \mathrm{u}$.,"$611.99 \mathrm{MeV}$
$E_{B}=\left(Z M_{H}+N m_{n}-M(3064 \mathrm{Zn})\right) c^{2}=(30 \times 1.0078 u+40 \times 1.0087 u-69.925 u) \times 931.49 \mathrm{MeV} / u=611.99 \mathrm{Mev}$",Physics,1,NY,NY,NY
Yes,Find in radians,$\cos ^{-1}(-1 / 2)$,"$2 \pi / 3$
$\left[\cos ^{-1}(-1 / 2)=\pi-\cos ^{-1}(1 / 2)=\pi-\pi / 3=2 \pi / 3\right]$",Mathematics,1,NY,NY,NY
Yes,Find in radians,$\tan ^{-1}(-1 / \sqrt{3})$,"$-\pi / 6$
$\left[\tan ^{-1}(-1 / \sqrt{3})=-\tan ^{-1}(1 / \sqrt{3})=-\pi / 6\right]$",Mathematics,1,NY,NY,NY
Yes,Find in radians,$\sin ^{-1}(-\sqrt{2} / 2)$,"$-\pi / 4$
$\left[\sin ^{-1}(-\sqrt{2} / 2)=-\sin ^{-1}(\sqrt{2} / 2)=-\pi / 4\right]$",Mathematics,1,NY,NY,NY
Yes,$\alpha$ and $\beta$ are the roots of the quadratic equation $2 x^{2}-5 x-4=0$. Evaluate,$(\alpha+1)(\beta+1)$,"3/2
$[\alpha \beta+(\alpha+\beta)+1=-4 / 2+5 / 2+1=-1+5 / 2=3 / 2]$",Mathematics,1,NY,NY,NY
Yes,$\alpha$ and $\beta$ are the roots of the quadratic equation $2 x^{2}-5 x-4=0$. Evaluate,$\alpha^{3}+\beta^{3}$,"245/8
$\quad\left[(\alpha+\beta)^{3}-3 \alpha \beta(\alpha+\beta)=(5 / 2)^{3}-3(-2)(5 / 2)=\right.$
$125 / 8+15=245 / 8]$",Mathematics,1,NY,NY,NY
Yes,$\alpha$ and $\beta$ are the roots of the quadratic equation $2 x^{2}-5 x-4=0$. Evaluate,$(\alpha-\beta)^{2}$,"$57 / 4$
$\left[(\alpha-\beta)^{2}=(\alpha+\beta)^{2}-4 \alpha \beta=(5 / 2)^{2}-4(-2)=25 / 4+8=57 / 4\right]$",Mathematics,1,NY,NY,NY
Yes,Find the equation of a function if its gradient is given by,"$\mathrm{dy} / \mathrm{dx}=6 \mathrm{x}^{2}-8 \mathrm{x}+5$ and it passes through the point $A(1,4)$,","$y=2 x^{3}-4 x^{2}+5 x+1 \quad\left[y=2 x^{3}-4 x^{2}+5 x+C\right.$;
for $\left.\mathrm{x}=1,2-4+5+C=4, C=1, y=2 x^{3}-4 x^{2}+5 x+1\right]$",Mathematics,1,NY,NY,NY
Yes,Find the equation of a function if its gradient is given by,"$\mathrm{dy} / \mathrm{dx}=8 \mathrm{x}^{3}+3 \mathrm{x}^{2}-10 \mathrm{x}$ and it passes through the point $B(-1,0)$,","$y=2 x^{4}+x^{3}-5 x^{2}+4 \quad\left[y=2 x^{4}+x^{3}-5 x^{2}+C\right.$;
for $x=-1,2-1-5+C=0, C=4$, and $y=2 x^{4}+x^{3}-5 x^{2}+4$ ]",Mathematics,1,NY,NY,NY
Yes,Find the equation of a function if its gradient is given by,"$\mathrm{dy} / \mathrm{dx}=5 \mathrm{x}^{4}-6 \mathrm{x}^{2}+2 x$ and it passes through the point $C(1,2)$","$y=x^{5}-2 x^{3}+x^{2}+2 \quad\left[y=x^{5}-2 x^{3}+x^{2}+C\right.$,
for $\left.x=1,2=1-2+1+C, C=2, y=x^{5}-2 x^{3}+x^{2}+2\right]$",Mathematics,1,NY,NY,NY
No,,There are 5 main postulates of the Atomic Theory proposed by John Dalton. Give any one of them.,"Elements are made up of small particles called atoms.
Atoms can neither be created nor destroyed.
Atoms of the same elements are identical; they have the same mass and size.
Atoms of different elements have different mass and size.
Atoms combine to form compounds and they do so in simple whole numbers.",Chemistry,1,NY,NY,NY
No,,"Explain why the reaction:
$2 \mathrm{KMnO}_{4}+16 \mathrm{HCl} \rightarrow \mathrm{MnCl}_{2}+2 \mathrm{KCl}+5 \mathrm{Cl}_{2}+8 \mathrm{H}_{2} \mathrm{O}$ is a redox reaction.","The oxidation state of manganese in $\mathrm{KMnO}_{4}$ changes from + 7 to +2 in $\mathrm{MnCl}_{2}$ and the oxidation state of
$\mathrm{Cl}$ in $\mathrm{HCl}$ changes from -1 to zero in $\mathrm{Cl}_{2}$.",Chemistry,1,NY,NY,NY
No,,"Explain why the reaction: $\mathrm{Cl}_{2(\mathrm{~g})}+2 \mathrm{NaOH}_{\text {(aq) }} \rightarrow \mathrm{NaCl}_{\text {(aq) }}+\mathrm{NaOCl}_{\text {(aq) }}+\mathrm{H}_{2} \mathrm{O}_{\text {(I) }}$
is described as a disproportionation reaction.","In a disproportionation reaction the same species is reduced and oxidized at the same time.
$\mathrm{Cl}_{2}$ is reduced to $\mathrm{Cl}^{-}$in $\mathrm{NaCl}$ and oxidized to $\mathrm{Cl}^{+}$in $\mathrm{NaClO}$.",Chemistry,1,NY,NY,NY
No,,"Explain why the reaction:
$\mathrm{H}_{2} \mathrm{O}_{(\mathrm{l})}+\mathrm{CN}_{(\text {(aq) }} \rightarrow \mathrm{HCN}_{(\mathrm{aq})}+\mathrm{OH}_{(-}^{-}$(aq), may be described as an acid-base reaction or hydrolysis.","It is an acid-base reaction because $\mathrm{H}_{2} \mathrm{O}$ donates a proton to the $\mathrm{CN}^{-}$.
It is hydrolysis because the $\mathrm{CN}^{-}$ion, a conjugate base of a weak acid reacts with water molecule by splitting it into $\mathrm{H}^{+}$and $\mathrm{HO}^{-}$.",Chemistry,1,NY,NY,NY
No,,"Calculate the gain in mass in $\mathrm{kg}$ of the cathode in the electrolysis of $\mathrm{CuSO}_{4}$ solution, using copper electrodes after passing 120 Faraday of charge. $\quad \mathrm{Cu}=63.5$","At cathode: $\quad \mathrm{Cu}^{2+}+$ 2Faraday $\rightarrow \mathrm{Cu}$
Mass of copper produced by $2.00 \mathrm{~F}=63.5 \mathrm{~g}$
Mass of copper to be produced by 120 Faraday $=\quad \frac{120}{2.00} * 63.5=3,810 \mathrm{~g}=3.81 \mathrm{~kg}$",Chemistry,1,NY,NY,NY
No,,Calculate the volume of hydrogen evolved at STP in the electrolysis of dilute $\mathrm{NaCl}$ solution using inert electrodes after passing a charge of 64.0 Faraday. Molar volume of ideal gas at STP $\quad=22.4 \mathrm{dm}^{3}$.,"At cathode: $2 \mathrm{H}^{+}+2Faraday \rightarrow \mathrm{H}_{2}$
Volume of $\mathrm{H}_{2}$ discharged by $2 \mathrm{~F}$ of charge $=22.4 \mathrm{dm}^{3}$
Volume at STP to be discharged by 64.0 Faraday $=\frac{64.0}{2.00} * 22.4=32.0 * 22.4$
$$
=716.8 \mathrm{dm}^{3} \quad=\quad=717 \mathrm{dm}^{3}
$$",Chemistry,1,NY,NY,NY
No,,Calculate the mass of oxygen in gram to be discharged in the electrolysis of dilute $\mathrm{NaCl}$ solution using inert electrodes after passing 64.0 Faraday of charge. $\mathrm{O}=16.0$,"At anode: $4 \mathrm{OH}^{-}-4 \mathrm{~F} \rightarrow 2 \mathrm{H}_{2} \mathrm{O}+\mathrm{O}_{2}$
Mass of $\mathrm{O}_{2}$ produced after passing 4.00 Faraday of charge $=\quad 32.0 \mathrm{~g}$
Mass of $\mathrm{O}_{2}$ to be produced by 64.0 Faraday $=\quad \frac{64.0}{4.00} * 32.0 \mathrm{~g}=512 \mathrm{~g}$",Chemistry,1,NY,NY,NY
Yes,A particle moves along a straight line.,Find the velocity of the particle at time $t=5.0 \mathrm{~s}$ if its initial velocity is $-2.0 \mathrm{~m} \mathrm{~s}^{-1}$ and its acceleration is $c t^{2}$ where $c=0.24 \mathrm{~ms}^{-4}$.,"$8.0 \mathrm{~ms}^{-1}$
$$
v=v_{0}+\int_{0}^{t} a d t=-2.0 \mathrm{~ms}^{-1}+\int_{0}^{5.0 \mathrm{~s}} c t^{2} d t=-2.0 \mathrm{~m} \mathrm{~s}^{-1}+0.24 \mathrm{~ms}^{-4} \times(5.0 \mathrm{~s})^{3} / 3=8.0 \mathrm{~ms}^{-1}
$$",Physics,1,NY,NY,NY
Yes,A particle moves along a straight line.,Find the velocity of the particle at time $t=1.0 \mathrm{~s}$ if its initial velocity is $-3.0 \mathrm{~m} \mathrm{~s}^{-1}$ and its acceleration is $k t^{4}$ where $k=25 \mathrm{~ms}^{-6}$.,"$2.0 \mathrm{~m} \mathrm{~s}^{-1}$
$$
v=v_{0}+\int_{0}^{t} a d t=-3.0 \mathrm{~ms}^{-1}+\int_{0}^{1.0 s} k t^{4} d t=-3.0 \mathrm{~ms}^{-1}+25 \mathrm{~ms}^{-6} \times(1.0 \mathrm{~s})^{5} / 5=2.0 \mathrm{~ms}^{-1}
$$",Physics,1,NY,NY,NY
Yes,A particle moves along a straight line.,Find the velocity of the particle at time $t=5.0 \mathrm{~s}$ if its initial velocity is $2.0 \mathrm{~m} \mathrm{~s}^{-1}$ and its acceleration is $m t$ where $m=4.0 \mathrm{~m} \mathrm{~s}^{-3}$.,"$52 \mathrm{~ms}^{-1}$
$$
v=v_{0}+\int_{0}^{t} a d t=2.0 \mathrm{~ms}^{-1}+\int_{0}^{5.0 s} m t d t=2.0 \mathrm{~ms}^{-1}+4.0 \mathrm{~ms}^{-3} \times(5.0 \mathrm{~s})^{2} / 2=52 \mathrm{~ms}^{-1}
$$",Physics,1,NY,NY,NY
No,,A concave spherical mirror has a radius of curvature of $0.32 \mathrm{~m}$. Find the lateral magnification produced by the mirror for an object distance of $0.80 \mathrm{~m}$.,"0.25
$$
m=R /(2 u-R)=0.32 \mathrm{~m} /(2 \times 0.80 m-0.32 m)=0.25
$$",Physics,1,NY,NY,NY
No,,Another concave spherical mirror has a radius of curvature of $0.64 \mathrm{~m}$. Find the lateral magnification it produces for an object distance of $0.72 \mathrm{~m}$.,"0.80
$$
m=R /(2 u-R)=0.64 \mathrm{~m} /(2 \times 0.72 m-0.64 \mathrm{~m})=0.80
$$",Physics,1,NY,NY,NY
No,,"For the concave spherical mirror whose radius of curvature is $0.32 \mathrm{~m}$, find the lateral magnification it yields for an object distance of $0.72 \mathrm{~m}$.","0.29
$$
m=R /(2 u-R)=0.32 \mathrm{~m} /(2 \times 0.80 m-0.32 \mathrm{~m})=0.29
$$",Physics,1,NY,NY,NY
No,,Name the second metal in Group (IV) or 14.,Lead. (Si and Ge are metalloids),Chemistry,1,NY,NY,NY
No,,Name the last non-metal in Group (V) or 15.,Phosphorus. (As and Sb are metalloids),Chemistry,1,NY,NY,NY
No,,How many metals are in Group 3 or 13 of the Periodic Table?,"Four. (Al, Ga, In and $\mathrm{Tl})$",Chemistry,1,NY,NY,NY
Yes,"Consider the following bond energies all in $\mathrm{kJmol}^{-1}$.
$\mathrm{C}-\mathrm{H} = 411 ; \quad \mathrm{C}-\mathrm{O} \quad = 358 ; \quad \mathrm{C}-\mathrm{C} \quad = 346 ; \quad \mathrm{C}=\mathrm{C} \quad = 602 ; \quad \mathrm{O}-\mathrm{H} = 459$.",Calculate the energy required to break all the necessary bonds in the dehydration of 2-butanol to give 2-butene.,"$\mathrm{CH}_{3} \mathrm{CHOHCH}_{2} \mathrm{CH}_{3} \quad \rightarrow \quad \mathrm{CH}_{3} \mathrm{CH}=\mathrm{CHCH}_{3} \quad+\quad \mathrm{H}_{2} \mathrm{O}$
Bonds broken $=\quad 1 \mathrm{C}-\mathrm{H}+\mathrm{C}-\mathrm{O}+1 \mathrm{C}-\mathrm{C}$
Energy required $=411+358+346=1115$ or $1.12 * 10^{3} \mathrm{~kJ}$",Chemistry,1,NY,NY,NY
Yes,"Consider the following bond energies all in $\mathrm{kJmol}^{-1}$.
$\mathrm{C}-\mathrm{H} = 411 ; \quad \mathrm{C}-\mathrm{O} \quad = 358 ; \quad \mathrm{C}-\mathrm{C} \quad = 346 ; \quad \mathrm{C}=\mathrm{C} \quad = 602 ; \quad \mathrm{O}-\mathrm{H} = 459$.",Calculate the energy required to make all the bonds in the dehydration of 2-butanol to give 2-butene.,"Bonds made $=1 \mathrm{C}=\mathrm{C}+1 \mathrm{H}-\mathrm{OH}$
$$
=-602+-459=-1061 \text { or }-1.06^{*} 10^{3} \mathrm{~kJ}
$$",Chemistry,1,NY,NY,NY
Yes,"Consider the following bond energies all in $\mathrm{kJmol}^{-1}$.
$\mathrm{C}-\mathrm{H} = 411 ; \quad \mathrm{C}-\mathrm{O} \quad = 358 ; \quad \mathrm{C}-\mathrm{C} \quad = 346 ; \quad \mathrm{C}=\mathrm{C} \quad = 602 ; \quad \mathrm{O}-\mathrm{H} = 459$.","Calculate the enthalpy change for the dehydration of 2-butanol to give 2-butene, given that energy required to break the necessary bonds is $+1115 \mathrm{~kJ}$ and to make new bonds is $-1061 \mathrm{~kJ}$.","Energy required to break all bonds $\quad=\quad+1115 \mathrm{~kJ}$
Energy given out when new bonds are formed $\quad=\quad-1061 \mathrm{~kJ}$
$\therefore$ Enthalpy change $=-1061+1115 \quad+54.0 \mathrm{~kJ}$",Chemistry,1,NY,NY,NY
No,,Name the tissues which detect changes inside and outside an organism's body and respond by action potential.,Nervous tissue,Biology,1,NY,NY,NY
No,,"Which tissue in mammals cover the surfaces of the body, lines internal cavities and passageways, and forms certain glands.",Epithelial tissue,Biology,1,NY,NY,NY
No,,"Name the tissue in mammals the binds the cells and organs of the body together and functions in the protection, support, and integration of all parts of the body",Connective tissue,Biology,1,NY,NY,NY
No,,Mention one of Mendel's laws of inheritance,"Law of dominance
Law of segregation
Law of independent assortment",Biology,1,NY,NY,NY
Yes,Find the coordinates of the vertices of a triangle given that the sides are the lines with equations,"$y=0, x+y=6, y=2 x+6$","$(6,0),(-3,0)$ and $(0,6)$
$[y=0$ and $x+y=6$ gives $(6,0), y=0$ and $y=2 x+6$ gives $(-3,0)$,
$x+y=6$ and $y=2 x+6$ gives $3 x+6=6, x=0$ and $y=6$ hence $(0,6)$ ]",Mathematics,1,NY,NY,NY
Yes,Find the coordinates of the vertices of a triangle given that the sides are the lines with equations,"$x=0, y=2 x-4,2 y-x=4$","$(0,-4),(0,2)$ and $(4,4)$
$[x=0, y=2 x-4$ gives $(0,-4), x=0$ and $2 y-x=4$ gives $(0,2)$,
$y=2 x-4$ and $2 y-x=4,2(2 x-4)-x=4,3 x=12, x=4$ and $y=4,(4,4)$ ]",Mathematics,1,NY,NY,NY
Yes,Find the coordinates of the vertices of a triangle given that the sides are the lines with equations,"$y=0, y=x-4, y=2 x-4$","$(4,0),(4,-2)$ and $(0,-4)$
$[y=0$ and $y=x-4$ gives $(4,0), y=0$ and $y=2 x+4$ gives $(4,-2)$
$\mathrm{y}=\mathrm{x}-4$ and $\mathrm{y}=2 \mathrm{x}-4$ gives $\mathrm{x}-4=2 \mathrm{x}-4, \mathrm{x}=0, \mathrm{y}=-4$ hence $(0,-4)$",Mathematics,1,NY,NY,NY
Yes,"A binary operation is defined on the set of integers by
$m * n=(m-n)^{2}$. Find $\mathrm{x}$ if",$\mathrm{x} * 4=1$,"$\mathbf{x}=\mathbf{5}, 3$
$\left[\mathrm{m} * \mathrm{n}=(\mathrm{m}-\mathrm{n})^{2},(\mathrm{x} * 4)=1,(\mathrm{x}-4)^{2}=1, \mathrm{x}=4 \pm 1, \mathrm{x}=5,3\right]$",Mathematics,1,NY,NY,NY
Yes,"A binary operation is defined on the set of integers by
$m * n=(m-n)^{2}$. Find $\mathrm{x}$ if",$x *(-3)=9$,"$x=0,-6$
$\left[\mathrm{x} *(-3)=9,(\mathrm{x}+3)^{2}=9, \mathrm{x}+3= \pm 3, \mathrm{x}=-3 \pm 3, \mathrm{x}=0,-6\right]$",Mathematics,1,NY,NY,NY
Yes,"A binary operation is defined on the set of integers by
$m * n=(m-n)^{2}$. Find $\mathrm{x}$ if",$\mathrm{x} * 5=16$,"$x=9,1$
$\left[(x-5)^{2}=16, x-5= \pm 4, x=5 \pm 4, x=9,1\right]$",Mathematics,1,NY,NY,NY
Yes,A $0.25 \mathrm{~kg}$ object suspended at the free end of a spring whose other end is fixed is displaced by $0.050 \mathrm{~cm}$ and released. The spring constant of the spring is $36 \mathrm{~N} \mathrm{~cm}^{-1}$ and damping is negligible.,Find the amplitude of the oscillation of the acceleration of the object.,"$7.2 \mathrm{~ms}^{-2}$
$$
a_{0}=x_{0} \mathrm{k} / \mathrm{m}=0.050 \times 10^{-2} \mathrm{~m} \times 36 \times 10^{2} \mathrm{~N} \mathrm{~m}^{-1} /(0.25 \mathrm{~kg})=7.2 \mathrm{~m} \mathrm{~s}^{-2}
$$",Physics,1,NY,NY,NY
